Year,Gender,Intent,Intent,Drug type,< 1 year,1-4 years,5-14 years,15-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65-74 years,75-84 years,85+ years,Not stated,All ages
2007,Male,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,1,5,325,565,536,510,153,12,2,0,0,"2,109"
2007,Male,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,20,24,20,12,1,1,0,0,0,78
2007,Male,Preventable/accidental,Preventable/accidental,Cocaine,2,0,0,413,919,"1,263","1,354",442,64,3,2,0,"4,462"
2007,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,1,0,267,424,458,499,129,10,0,1,1,"1,790"
2007,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,1,4,4,597,839,681,765,218,9,1,0,0,"3,119"
2007,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,1,3,100,236,264,238,73,12,1,2,0,930
2007,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,1,11,495,895,"1,019","1,117",400,38,7,2,1,"3,986"
2007,Male,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,0,78,161,242,276,95,11,0,0,0,863
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,44,36,57,"3,460","6,346","9,373","10,421","3,355",677,431,213,12,"34,425"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,9,23,31,"2,096","3,530","4,658","5,294","1,522",237,100,40,5,"17,545"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,4,442,744,"1,025","1,142",348,74,31,24,1,"3,835"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,37,32,24,35,2,1,0,0,0,131
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,6,2,1,676,"1,469","2,359","2,311",545,58,9,7,5,"7,448"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,1,1,313,486,543,587,141,10,0,2,3,"2,088"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,4,6,18,811,"1,238","1,394","1,521",351,49,8,6,0,"5,406"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,1,4,1,278,509,746,844,248,40,31,5,0,"2,707"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,4,11,11,681,"1,250","1,837","2,227",781,136,52,25,2,"7,017"
2006,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,4,1,0,153,295,440,432,124,11,1,0,1,"1,462"
2006,Both sexes,Preventable/accidental,Preventable/accidental,All drugs,12,16,37,"2,817","5,115","7,299","7,978","2,274",423,265,153,11,"26,400"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Any Opioid,0,9,21,"1,784","3,005","3,849","4,243","1,117",156,46,26,5,"14,261"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,4,374,615,821,851,206,32,8,4,1,"2,916"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,30,22,19,29,1,1,0,0,0,102
2006,Both sexes,Preventable/accidental,Preventable/accidental,Cocaine,1,1,1,589,"1,314","2,109","2,123",514,54,8,7,5,"6,726"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,1,282,433,478,528,132,10,0,2,3,"1,869"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,1,11,696,"1,074","1,183","1,263",271,35,4,6,0,"4,544"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,3,0,234,411,621,688,181,27,13,4,0,"2,182"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,5,9,549,"1,045","1,466","1,679",541,85,22,14,2,"5,417"
2006,Both sexes,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,1,0,0,120,244,376,395,110,11,0,0,1,"1,258"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,21,16,24,820,"1,863","3,459","4,099","1,459",370,257,141,3,"12,532"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,5,9,13,444,949,"1,608","2,037",665,122,61,31,1,"5,945"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,0,95,235,417,483,163,42,20,17,0,"1,472"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,10,8,7,9,2,0,0,0,0,36
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,4,1,0,168,333,645,597,95,10,3,4,0,"1,860"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,1,0,57,75,90,100,19,0,0,2,0,344
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,2,3,6,143,343,525,599,139,21,4,4,0,"1,789"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,1,1,1,66,146,274,366,130,22,19,4,0,"1,030"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,2,3,5,166,390,698,987,381,78,34,21,1,"2,766"
2006,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,1,0,46,94,128,111,26,3,0,0,1,411
2006,Female,Preventable/accidental,Preventable/accidental,All drugs,6,7,13,599,"1,345","2,462","2,886",865,216,155,103,3,"8,660"
2006,Female,Preventable/accidental,Preventable/accidental,Any Opioid,0,2,7,358,759,"1,242","1,575",453,75,31,20,1,"4,523"
2006,Female,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,74,179,307,331,88,18,4,2,0,"1,003"
2006,Female,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,7,4,4,9,1,0,0,0,0,25
2006,Female,Preventable/accidental,Preventable/accidental,Cocaine,1,1,0,140,280,566,539,86,9,2,4,0,"1,628"
2006,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,49,61,78,93,19,0,0,2,0,302
2006,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,0,2,121,299,429,503,106,15,2,4,0,"1,481"
2006,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,1,0,51,100,205,284,88,13,9,3,0,754
2006,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,1,4,121,313,516,714,250,45,15,12,1,"1,992"
2006,Female,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,0,32,75,105,99,21,3,0,0,1,336
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,23,20,33,"2,640","4,483","5,914","6,322","1,896",307,174,72,9,"21,893"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,4,14,18,"1,652","2,581","3,050","3,257",857,115,39,9,4,"11,600"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,4,347,509,608,659,185,32,11,7,1,"2,363"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,27,24,17,26,0,1,0,0,0,95
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,1,1,508,"1,136","1,714","1,714",450,48,6,3,5,"5,588"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,0,1,256,411,453,487,122,10,0,0,3,"1,744"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,2,3,12,668,895,869,922,212,28,4,2,0,"3,617"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,0,3,0,212,363,472,478,118,18,12,1,0,"1,677"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,2,8,6,515,860,"1,139","1,240",400,58,18,4,1,"4,251"
2006,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,3,0,0,107,201,312,321,98,8,1,0,0,"1,051"
2006,Male,Preventable/accidental,Preventable/accidental,All drugs,6,9,24,"2,218","3,770","4,837","5,092","1,409",207,110,50,8,"17,740"
2006,Male,Preventable/accidental,Preventable/accidental,Any Opioid,0,7,14,"1,426","2,246","2,607","2,668",664,81,15,6,4,"9,738"
2006,Male,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,4,300,436,514,520,118,14,4,2,1,"1,913"
2006,Male,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,23,18,15,20,0,1,0,0,0,77
2006,Male,Preventable/accidental,Preventable/accidental,Cocaine,0,0,1,449,"1,034","1,543","1,584",428,45,6,3,5,"5,098"
2006,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,1,233,372,400,435,113,10,0,0,3,"1,567"
2006,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,1,9,575,775,754,760,165,20,2,2,0,"3,063"
2006,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,2,0,183,311,416,404,93,14,4,1,0,"1,428"
2006,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,4,5,428,732,950,965,291,40,7,2,1,"3,425"
2006,Male,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,1,0,0,88,169,271,296,89,8,0,0,0,922
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,35,30,47,"2,918","5,340","8,506","8,968","2,761",607,402,194,5,"29,813"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,7,20,25,"1,685","2,910","4,176","4,537","1,194",229,87,47,1,"14,918"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,1,322,557,860,974,261,70,24,14,1,"3,084"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,1,32,29,23,24,2,0,0,0,0,111
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,2,2,546,"1,228","2,110","1,805",444,57,7,3,2,"6,208"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,0,1,279,483,526,591,116,10,1,1,0,"2,009"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,3,4,14,603,979,"1,217","1,290",300,39,7,4,0,"4,460"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,0,4,2,130,291,516,561,165,41,20,12,0,"1,742"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,3,14,8,528,975,"1,592","1,862",576,128,58,29,1,"5,774"
2005,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,4,0,1,196,317,539,444,97,9,0,0,1,"1,608"
2005,Both sexes,Preventable/accidental,Preventable/accidental,All drugs,15,10,29,"2,355","4,260","6,490","6,697","1,854",358,243,132,5,"22,448"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Any Opioid,3,6,20,"1,444","2,469","3,355","3,571",861,136,38,26,1,"11,930"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,277,450,643,698,164,27,5,1,1,"2,266"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Cannabis,0,0,1,25,26,21,20,2,0,0,0,0,95
2005,Both sexes,Preventable/accidental,Preventable/accidental,Cocaine,1,0,1,478,"1,098","1,861","1,644",424,54,7,3,2,"5,573"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,1,256,443,487,532,109,9,1,1,0,"1,839"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,1,2,12,530,838,"1,006","1,045",233,26,3,3,0,"3,699"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,1,2,103,236,395,404,117,23,8,7,0,"1,296"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,2,3,5,434,791,"1,223","1,425",377,75,24,14,1,"4,374"
2005,Both sexes,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,1,168,274,474,389,83,7,0,0,1,"1,397"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,17,7,24,733,"1,654","3,227","3,572","1,192",321,223,119,0,"11,089"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,5,3,11,371,843,"1,515","1,688",501,140,54,30,0,"5,161"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,1,83,157,336,421,143,45,15,8,0,"1,209"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,1,8,3,8,8,0,0,0,0,0,28
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,1,2,132,298,634,469,74,6,0,2,0,"1,620"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,0,0,65,94,114,101,10,2,1,1,0,389
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,3,1,4,119,299,465,517,111,22,3,4,0,"1,548"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,0,2,1,25,112,237,288,101,34,13,10,0,823
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,1,2,4,119,303,644,758,276,81,38,15,0,"2,241"
2005,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,3,0,1,47,90,154,116,25,2,0,0,0,438
2005,Female,Preventable/accidental,Preventable/accidental,All drugs,8,2,13,515,"1,169","2,250","2,392",703,177,127,80,0,"7,436"
2005,Female,Preventable/accidental,Preventable/accidental,Any Opioid,2,0,8,299,655,"1,126","1,221",340,82,24,16,0,"3,773"
2005,Female,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,71,111,222,278,83,21,4,0,0,790
2005,Female,Preventable/accidental,Preventable/accidental,Cannabis,0,0,1,6,3,7,5,0,0,0,0,0,22
2005,Female,Preventable/accidental,Preventable/accidental,Cocaine,1,0,1,118,255,539,416,70,6,0,2,0,"1,408"
2005,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,58,87,105,92,10,1,1,1,0,355
2005,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,1,0,3,99,239,371,396,86,15,0,3,0,"1,213"
2005,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,0,1,19,88,163,194,69,21,6,6,0,567
2005,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,1,0,2,88,225,453,542,176,50,17,6,0,"1,560"
2005,Female,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,1,38,76,124,92,19,1,0,0,0,351
2005,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,18,23,23,"2,185","3,686","5,279","5,396","1,569",286,179,75,5,"18,724"
